CustomerID,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
1651,625,Male,34,6,0,2,0,0,197283.2
1652,634,Male,31,9,108632.48,1,1,1,179485.96
1653,616,Male,59,5,153861.1,1,1,1,17699.48
1654,500,Male,56,1,100374.58,1,1,0,118490.8
1655,446,Male,32,8,0,2,0,0,133292.94
1656,669,Female,47,9,61196.54,1,1,0,58170.24
1657,581,Male,31,6,116891.72,1,1,0,107137.3
1658,704,Female,54,6,133656.91,3,1,0,145071.33
1659,748,Male,44,2,92911.52,1,0,1,85495.24
1660,680,Female,31,9,119825.75,2,1,1,101139.3
1661,655,Female,37,7,111852.84,2,1,0,10511.13
1662,690,Male,32,0,106683.52,2,1,1,137916.49
1663,695,Male,40,7,139022.24,1,0,1,193383.13
1664,700,Female,40,4,148571.07,1,1,0,189826.96
1665,773,Male,52,4,0,1,0,1,144113.42
1666,749,Male,42,1,129776.72,2,0,1,143538.51
1667,611,Female,46,5,0,1,1,0,77677.14
1668,606,Female,46,8,0,2,1,1,183717.94
1669,554,Male,24,10,0,1,0,0,92180.62
1670,567,Female,37,7,0,2,1,1,28690.9
1671,559,Male,24,3,114739.92,1,1,0,85891.02
1672,594,Male,41,2,122545.65,2,1,1,42050.24
1673,513,Female,37,6,0,2,1,0,110142.34
1674,652,Female,26,1,131908.35,1,1,1,179269.79
1675,680,Female,42,7,105722.69,1,1,1,90558.24
1676,784,Male,33,10,0,2,1,0,162022.47
1677,812,Female,44,8,0,3,1,0,66926.83
1678,784,Female,40,8,0,2,1,0,108891.3
1679,570,Female,18,4,82767.42,1,1,0,71811.9
1680,712,Female,42,1,87842.98,1,0,0,92223.59
1681,705,Male,39,6,133261.13,1,1,1,78065.9
1682,681,Female,32,3,0,2,1,1,59679.9
1683,620,Male,41,0,97925.11,1,1,0,85000.32
1684,711,Male,52,5,0,1,1,1,159808.95
1685,613,Female,24,7,140453.91,1,1,0,129001.3
1686,613,Female,20,0,117356.19,1,0,0,113557.7
1687,682,Male,36,5,0,2,1,1,147758.51
1688,850,Male,37,4,137204.77,1,1,1,28865.59
1689,601,Female,41,1,0,2,0,1,160607.06
1690,595,Male,35,8,0,1,1,0,100015.79
1691,675,Male,36,3,54098.18,2,0,1,54478.52
1692,591,Male,31,8,0,1,1,1,141677.33
1693,602,Male,23,7,113758.48,2,0,0,84077.6
1694,554,Female,34,8,0,1,0,1,106981.03
1695,541,Male,37,9,118636.92,1,1,1,73551.44
1696,506,Male,34,7,0,2,0,0,115842.1
1697,814,Male,44,8,95488.82,2,0,0,107013.59
1698,683,Male,30,8,110829.52,2,0,0,24938.84
1699,485,Male,51,7,144244.59,2,1,0,51113.14
1700,696,Female,31,8,122021.92,2,1,0,33828.64
1701,608,Female,30,8,0,2,1,0,128875.86
1702,792,Male,50,9,0,4,1,1,194700.81
1703,686,Male,22,5,0,2,1,0,158974.45
1704,790,Male,42,1,85839.62,1,1,0,198182.73
1705,654,Female,29,4,96974.97,1,0,1,141404.07
1706,452,Male,35,4,148172.44,1,1,1,4175.68
1707,719,Male,38,0,0,1,1,0,126876.47
1708,707,Female,40,5,0,2,1,0,41052.82
1709,699,Female,49,2,0,1,0,0,105760.01
1710,850,Male,30,2,0,2,0,1,27937.12
1711,828,Male,28,8,134766.85,1,1,0,79355.87
1712,850,Male,30,5,123210.56,2,1,1,102180.27
1713,712,Male,47,1,139887.01,1,1,1,95719.73
1714,634,Male,44,9,149961.11,1,1,0,57121.51
1715,730,Male,45,6,152880.97,1,0,0,162478.11
1716,685,Male,43,9,108589.47,2,0,1,194808.51
1717,809,Male,33,9,0,1,1,1,124045.65
1718,707,Female,35,3,56674.48,1,1,0,17987.4
1719,648,Male,32,8,0,1,1,0,133653.38
1720,760,Female,57,1,0,2,1,1,25101.17
1721,805,Female,33,3,105663.56,2,0,1,33330.89
1722,585,Female,39,7,0,2,1,0,2401.26
1723,595,Female,30,5,100683.54,1,1,1,178361.04
1724,630,Male,42,6,0,2,1,0,162697.93
1725,627,Male,29,5,139541.58,2,1,0,80607.33
1726,631,Female,37,2,121801.72,2,0,1,23146.62
1727,776,Male,38,5,112281.7,1,0,1,89893.6
1728,676,Female,36,4,0,2,1,1,3173.31
1729,758,Female,40,5,93499.82,2,0,0,123218.81
1730,637,Male,33,0,132255.99,2,0,1,74588.41
1731,850,Male,20,7,0,2,1,0,31288.77
1732,601,Female,44,4,0,2,1,0,58561.31
1733,735,Male,49,5,121973.28,1,1,0,148804.36
1734,614,Male,32,7,99462.8,2,1,1,51117.06
1735,672,Female,21,3,165878.76,2,1,1,164537.17
1736,642,Male,30,8,117494.27,1,0,0,61977.82
1737,633,Female,29,0,138577.34,1,1,0,193362.99
1738,769,Male,39,9,0,1,1,1,47722.79
1739,796,Male,41,8,107525.07,1,1,0,18510.41
1740,715,Male,23,7,139224.92,2,1,0,65057.71
1741,695,Female,42,7,121453.63,1,0,0,46374.64
1742,747,Female,25,4,0,2,0,1,42039.67
1743,584,Female,54,1,77354.37,1,0,0,138192.98
1744,476,Male,40,6,0,1,1,1,22735.45
1745,850,Female,39,7,79259.99,1,0,1,186910.74
1746,529,Male,30,2,116295.29,1,1,0,75285.47
1747,584,Female,59,1,0,1,0,1,130260.11
1748,586,Male,34,9,74309.81,1,1,0,15034.93
1749,674,Male,34,2,152797.9,1,1,0,175709.4
1750,552,Male,42,9,133701.07,2,1,0,101069.71
1751,601,Female,33,7,114430.18,2,1,1,153012.13
1752,541,Male,29,7,127504.57,1,0,0,86173.92
1753,744,Female,41,2,84113.41,1,1,0,197548.63
1754,595,Female,23,10,101126.66,2,0,0,37042.8
1755,724,Male,33,5,103564.83,2,1,0,121085.72
1756,533,Female,52,7,0,1,0,1,194113.99
1757,618,Male,37,2,168178.21,2,0,1,101273.23
1758,523,Female,39,1,143903.11,1,1,1,118711.75
1759,642,Female,30,5,129753.69,1,1,0,582.53
1760,584,Male,35,9,0,2,1,0,192381.21
1761,521,Male,38,5,110641.18,1,0,1,136507.69
1762,662,Female,36,4,166909.2,2,1,0,138871.12
1763,758,Female,34,1,154139.45,1,1,1,60728.89
1764,717,Male,38,7,97459.06,1,0,0,189175.71
1765,611,Male,40,1,0,2,1,1,102547.56
1766,766,Male,43,6,112088.04,2,1,1,36706.56
1767,636,Female,34,3,0,2,1,1,44756.25
1768,814,Female,48,7,0,2,1,1,132870.15
1769,760,Male,28,1,141038.57,2,0,0,16287.38
1770,607,Male,39,2,84468.67,2,1,1,121945.42
1771,725,Female,36,4,118520.26,1,0,0,131173.9
1772,600,Male,37,1,142663.46,1,0,1,88669.89
1773,656,Male,27,4,118627.16,2,1,1,160835.3
1774,640,Male,34,1,137523.02,1,0,0,24761.36
1775,439,Male,28,7,110976.23,2,1,0,138526.96
1776,549,Female,38,8,107283.4,1,0,0,157442.75
1777,622,Male,38,5,0,2,0,0,105295.77
1778,715,Male,34,4,124314.45,1,0,0,97782.92
1779,657,Female,41,5,95858.37,1,1,1,68255.88
1780,703,Male,36,2,0,2,1,0,108790.95
1781,802,Male,33,8,0,2,1,0,143706.18
1782,793,Female,36,0,0,1,0,0,148993.47
1783,554,Female,35,6,117707.18,2,0,0,95277.15
1784,533,Male,38,1,135289.33,2,0,1,152956.33
1785,658,Male,36,8,174060.46,1,1,1,94925.62
1786,713,Male,40,3,114446.84,2,1,1,87308.18
1787,711,Male,37,2,0,2,1,0,83978.86
1788,669,Male,25,1,157848.53,1,0,0,37543.93
1789,439,Female,43,8,0,1,0,1,104889.3
1790,763,Female,37,6,0,2,1,1,149705.25
1791,697,Female,74,3,108071.36,2,1,1,16445.79
1792,702,Female,35,8,14262.8,2,1,0,54689.16
1793,686,Male,41,7,102749.72,1,0,1,194913.86
1794,629,Male,36,1,161757.87,2,1,1,146371.72
1795,823,Male,38,1,0,2,1,0,156603.7
1796,683,Female,35,5,95698.79,1,0,1,182566.76
1797,555,Male,37,9,124969.13,1,1,0,60194.05
1798,647,Male,44,4,93960.35,1,1,0,36579.53
1799,714,Female,51,4,88308.87,3,0,0,5862.53
1800,850,Female,39,10,0,2,1,1,143030.09
1801,713,Female,59,3,0,2,1,1,62700.08
1802,452,Male,30,7,112935.87,1,1,1,99017.34
1803,683,Female,24,8,98567.1,1,1,0,187987.01
1804,577,Female,26,1,180530.51,1,0,0,123454.62
1805,552,Male,33,5,140931.57,1,0,1,10921.5
1806,769,Female,31,7,148913.72,2,1,0,53817.23
1807,691,Male,38,7,0,2,0,0,81617.4
1808,818,Female,49,2,0,1,0,1,192298.84
1809,739,Male,41,5,0,2,0,0,143882.25
1810,639,Female,50,6,115335.32,2,1,1,53130.41
1811,651,Female,65,0,0,2,1,1,190454.04
1812,779,Female,26,0,0,2,0,1,111906
1813,850,Female,33,7,134678.13,1,1,0,113177.95
1814,829,Male,38,9,0,2,1,0,30529.88
1815,579,Male,31,2,90547.48,2,1,1,18800.13
1816,510,Male,32,9,103324.78,1,1,1,46127.7
1817,531,Male,29,3,114590.58,1,0,0,75585.48
1818,628,Female,36,3,91286.51,1,1,0,63085.94
1819,633,Male,32,5,163340.12,2,1,1,74415.2
1820,714,Male,45,8,150900.29,2,0,1,139889.15
1821,604,Male,23,9,124577.33,1,1,1,7267.25
1822,630,Male,35,1,0,2,0,0,186826.22
1823,850,Female,31,4,91292.7,1,1,1,162149.07
1824,788,Female,57,8,93716.72,1,1,1,180150.49
1825,798,Female,37,4,111723.08,1,1,1,83478.12
1826,770,Male,45,4,110765.68,1,1,0,26163.74
1827,569,Male,25,9,173459.45,2,1,1,44381.06
1828,425,Female,22,7,169649.73,2,0,1,136365
1829,547,Female,31,9,0,2,0,0,99294.22
1830,725,Male,45,8,116917.07,1,0,0,173464.43
1831,506,Male,37,5,0,2,1,1,127543.81
1832,632,Female,36,7,0,2,1,1,52526.65
1833,620,Male,22,0,0,1,1,0,32589.45
1834,663,Male,32,8,130627.66,1,1,0,47161.25
1835,700,Female,46,5,56580.95,2,0,1,45424.13
1836,696,Male,38,6,142316.14,1,1,1,8018.49
1837,767,Male,31,6,0,2,1,1,195668
1838,561,Male,56,7,152759,2,1,0,133167.11
1839,350,Male,39,0,109733.2,2,0,0,123602.11
1840,706,Male,54,9,117444.51,1,1,1,186238.85
1841,464,Female,34,5,76001.57,1,1,1,158668.87
1842,501,Female,34,3,107747.57,1,1,0,9249.36
1843,745,Female,35,8,0,2,1,1,116581.1
1844,587,Female,36,1,134997.49,2,1,0,44688.08
1845,667,Female,48,2,0,2,1,1,148608.39
1846,737,Male,36,9,0,1,0,1,188670.9
1847,485,Female,30,7,0,1,1,0,107067.37
1848,590,Female,37,0,64345.21,1,0,1,61759.33
1849,518,Female,35,8,141665.63,1,0,1,192776.64
1850,581,Female,29,8,0,2,1,0,46735.19
1851,785,Female,33,5,136624.6,2,1,1,169117.74
1852,799,Female,52,4,161209.66,1,1,1,89081.41
1853,698,Male,38,10,95010.92,1,1,1,105227.86
1854,730,Female,41,4,167545.32,1,1,0,128246.81
1855,740,Female,36,4,109044.6,1,0,0,94554.74
1856,785,Female,47,9,122031.55,1,1,1,33823.5
1857,527,Female,29,2,27755.97,1,1,0,97468.44
1858,544,Female,29,1,118560.55,1,1,1,164137.36
1859,705,Male,61,4,0,2,1,1,191313.7
1860,684,Male,34,9,0,2,1,1,65257.57
1861,639,Female,28,8,97840.72,1,1,1,178222.77
1862,565,Female,38,2,158651.29,2,1,1,179445.28
1863,481,Male,44,9,175303.06,1,1,0,65500.53
1864,731,Male,25,8,96950.21,1,1,0,97877.92
1865,607,Male,45,7,123859.6,1,0,1,113051.57
1866,760,Female,32,7,0,2,1,1,105969.05
1867,559,Female,70,9,0,1,1,1,122996.76
1868,715,Female,33,3,85227.84,1,1,1,68087.15
1869,656,Male,36,8,97786.08,2,0,1,21478.36
1870,652,Male,33,7,128135.99,1,1,0,158437.73
1871,624,Male,33,6,0,2,0,0,76551.7
1872,634,Male,36,2,85996.19,1,1,0,15887.68
1873,850,Female,50,10,0,2,1,1,33741.84
1874,659,Female,39,1,104502.11,1,1,0,20652.69
1875,529,Male,35,5,95772.97,1,1,1,112781.5
1876,572,Male,31,5,98108.79,1,0,1,119996.95
1877,640,Male,39,9,131607.28,4,0,1,6981.43
1878,770,Male,55,9,63127.41,2,1,0,185211.28
1879,648,Male,35,7,0,2,1,1,78436.36
1880,579,Male,31,9,0,1,0,1,139048
1881,589,Female,36,9,140355.56,2,1,0,136329.96
1882,530,Female,36,2,0,2,1,1,14721.8
1883,831,Male,30,2,0,2,0,1,3430.38
1884,790,Male,24,7,107418.27,1,0,1,160450.21
1885,656,Male,35,6,0,2,1,0,1485.27
1886,563,Male,32,6,0,2,1,1,19720.08
1887,667,Male,39,7,167557.12,1,1,1,41183.02
1888,613,Male,34,8,117300.02,1,1,0,139410.08
1889,429,Male,60,7,0,2,1,1,163691.48
1890,665,Female,23,9,143672.9,1,1,1,115147.33
1891,731,Male,33,4,0,2,1,1,74945.11
1892,584,Female,37,1,0,2,1,1,180363.56
1893,634,Female,31,8,76798.92,1,0,0,196021.73
1894,488,Male,34,3,0,2,1,1,125979.36
1895,535,Female,49,7,115309.75,1,1,0,111421.77
1896,776,Female,29,7,178171.04,2,1,1,115818.51
1897,850,Female,38,3,0,2,0,1,179360.76
1898,673,Female,37,0,0,2,0,0,82351.06
1899,850,Female,45,5,127258.79,1,1,1,192744.23
1900,627,Female,30,6,0,1,1,1,113408.47
1901,570,Female,33,8,0,1,1,1,124641.42
1902,796,Male,67,5,0,2,0,1,54871.02
1903,773,Female,33,10,0,1,1,1,98820.09
1904,752,Male,36,2,0,2,1,1,45570.84
1905,625,Female,69,1,107569.96,1,1,1,182336.45
1906,535,Male,20,9,134874.4,1,1,1,118825.56
1907,786,Female,29,4,0,2,1,0,103372.79
1908,620,Female,67,3,0,2,1,1,43486.73
1909,605,Female,48,6,0,2,1,1,40062.99
1910,670,Female,32,3,0,2,1,0,46175.7
1911,617,Male,42,0,70105.87,1,1,1,120830.73
1912,595,Male,41,9,0,2,1,0,5967.09
1913,687,Female,29,4,78939.15,1,1,0,122134.56
1914,757,Male,30,6,105128.85,2,1,1,62972.13
1915,746,Male,31,2,113836.27,1,1,1,174815.54
1916,503,Male,25,7,0,1,0,1,192841.13
1917,543,Male,48,1,100900.5,1,0,0,33310.72
1918,428,Female,40,3,129248.11,2,1,0,72876.43
1919,768,Female,28,3,109118.05,2,0,1,50911.41
1920,618,Male,56,7,0,1,1,1,142400.27
1921,591,Female,31,7,0,2,0,1,48778.46
1922,658,Female,35,5,126397.66,1,0,0,156361.58
1923,625,Male,36,9,108546.16,3,1,0,133807.77
1924,717,Male,36,2,148061.89,1,1,0,179128.69
1925,667,Male,44,8,122277.87,1,1,1,91810.71
1926,804,Male,24,3,0,2,1,0,173195.33
1927,693,Male,31,1,0,2,0,1,182270.88
1928,729,Male,36,8,152899.24,2,1,0,177130.33
1929,484,Male,54,3,134388.11,1,0,0,49954.79
1930,632,Female,40,3,109740.62,1,1,0,141896.74
1931,536,Male,23,6,92366.72,2,1,0,120661.71
1932,573,Female,26,4,129109.02,1,0,0,149814.68
1933,655,Female,56,5,0,2,1,1,41782.7
1934,666,Male,74,7,105102.5,1,1,1,46172.47
1935,726,Male,30,5,111375.32,2,1,0,2704.09
1936,523,Male,39,3,0,2,1,0,6726.53
1937,728,Female,33,9,150412.14,2,1,0,170764.08
1938,701,Male,30,3,156660.72,2,1,0,45742.42
1939,518,Male,38,3,90957.81,1,0,1,162304.59
1940,739,Male,37,7,104960.46,1,0,1,80883.82
1941,531,Female,31,7,117052.82,1,1,0,118508.09
1942,452,Male,44,3,88915.85,1,1,0,69697.74
1943,684,Male,45,6,148071.39,1,1,0,183575.01
1944,728,Male,39,6,152182.83,1,0,0,161203.6
1945,783,Male,39,9,0,2,1,0,143752.77
1946,734,Male,22,5,130056.23,1,0,0,121894.31
1947,648,Male,34,3,95039.73,2,1,1,147055.87
1948,688,Male,52,1,0,2,1,1,172033.57
1949,680,Male,35,9,0,2,0,0,143774.06
1950,516,Female,43,2,112773.73,2,1,1,139366.58
1951,680,Female,37,10,123806.28,1,1,0,81776.84
1952,604,Male,53,8,144453.75,1,1,0,190998.96
1953,624,Male,27,9,94667.29,2,0,1,4470.52
1954,623,Male,21,10,0,2,0,1,135851.3
1955,624,Male,51,5,174397.21,2,1,1,172372.63
1956,565,Female,58,3,108888.24,3,0,1,135875.51
1957,565,Male,55,4,118803.35,2,1,1,128124.7
1958,710,Male,54,6,171137.62,1,1,1,167023.95
1959,645,Male,42,6,0,1,0,0,149807.01
1960,707,Male,33,8,136678.52,1,1,0,54290.62
1961,655,Female,36,1,135515.76,1,1,0,86013.96
1962,705,Female,24,5,177799.83,2,0,0,79886.06
1963,358,Female,52,8,143542.36,3,1,0,141959.11
1964,578,Male,34,8,147487.23,2,1,0,66680.77
1965,800,Female,40,5,97764.41,1,1,0,98640.15
1966,612,Female,33,9,0,1,0,0,142797.5
1967,681,Female,48,8,139480.18,1,1,1,163581.67
1968,559,Male,25,5,0,2,1,1,163221.22
1969,488,Female,39,9,140553.46,1,0,0,12440.44
1970,717,Female,36,5,0,2,1,1,145551.6
1971,666,Female,41,10,141162.08,1,1,0,50908.48
1972,582,Male,26,4,65848.36,2,1,0,30149.21
1973,733,Female,30,0,83319.28,1,0,0,57769.2
1974,693,Male,41,4,0,2,0,0,156381.47
1975,694,Female,33,4,129731.64,2,1,0,178123.86
1976,622,Female,35,5,0,2,1,0,51112.8
1977,598,Female,38,6,0,2,0,0,173783.38
1978,717,Male,35,1,0,3,0,0,174770.14
1979,494,Male,37,5,107106.33,2,1,0,172063.09
1980,644,Male,33,8,0,2,1,1,155294.17
1981,554,Female,30,9,0,2,1,1,40320.3
1982,476,Female,69,1,105303.73,1,0,1,134260.34
1983,667,Male,28,6,165798.1,1,1,0,147090.9
1984,748,Female,40,4,0,2,1,0,132368.47
1985,531,Female,45,1,126495.57,2,1,1,164741.5
1986,719,Female,47,9,116393.59,1,1,0,63051.32
1987,845,Female,41,2,81733.74,2,0,0,199761.29
1988,738,Male,54,4,0,1,0,1,55725.04
1989,563,Female,46,8,106171.68,1,1,0,163145.5
1990,695,Male,28,0,96020.86,1,1,1,57992.49
1991,841,Male,41,1,0,2,0,1,193093.77
1992,626,Male,36,2,181671.16,2,1,1,57531.14
1993,613,Female,29,6,185709.28,2,1,1,77242.19
1994,824,Male,60,8,134250.17,3,0,0,153046.16
1995,705,Female,49,7,0,1,1,0,63405.2
1996,584,Female,44,5,95671.75,2,1,1,106564.88
1997,534,Male,62,2,0,2,0,0,42763.12
1998,672,Female,34,1,142151.75,2,1,1,168753.34
1999,603,Male,43,5,127823.93,1,1,1,19483.35
2000,633,Male,43,3,144164.29,1,1,1,158646.46
2001,842,Male,58,1,63492.94,1,1,1,83172.19
2002,661,Female,27,3,0,2,1,1,76889.79
2003,601,Male,74,2,0,2,0,1,51554.58
2004,632,Male,41,0,106134.46,1,0,1,105570.39
2005,684,Male,29,8,127269.75,1,0,1,79495.01
2006,785,Female,32,3,124493.03,2,0,1,52583.79
2007,687,Male,39,7,0,2,1,0,26848.25
2008,705,Female,43,10,146547.78,1,0,1,10072.55
2009,639,Male,43,6,99610.92,2,1,0,187296.78
2010,729,Male,46,5,117837.43,1,1,0,104016.61
2011,556,Female,48,8,168522.37,1,1,1,151310.16
2012,570,Male,32,9,117337.54,2,0,1,62810.91
2013,841,Male,74,9,108131.53,1,0,1,60830.38
2014,705,Male,35,4,136496.12,2,1,0,116672.02
2015,553,Male,32,3,116324.53,1,1,0,77304.49
2016,779,Female,40,2,75470.23,1,1,1,52894.01
2017,696,Male,28,4,172646.82,1,1,1,116471.43
2018,728,Female,37,4,0,1,0,0,4539.38
2019,691,Male,27,3,160358.68,2,1,0,142367.72
2020,706,Male,30,3,98415.37,1,1,1,110520.48
2021,627,Female,30,6,57809.32,1,1,0,188258.49
2022,716,Female,18,3,128743.8,1,0,0,197322.13
2023,501,Male,24,4,130806.42,2,1,0,80241.14
2024,601,Male,41,1,123971.16,1,0,1,172814.99
2025,545,Female,39,6,0,1,0,0,38410.74
2026,634,Male,45,9,0,2,0,0,17622.82
2027,451,Female,23,9,0,2,0,1,48021.71
2028,655,Female,59,7,0,1,1,0,88958.49
2029,458,Female,39,9,0,2,1,0,116343.09
2030,520,Male,33,4,156297.58,2,1,1,166102.61
2031,624,Female,28,2,0,2,0,1,104353.26
2032,765,Male,51,3,123372.3,1,1,1,115429.32
2033,667,Female,37,5,92171.35,3,1,0,178106.34
2034,665,Male,41,8,0,2,1,0,132152.32
2035,709,Male,34,4,148375.19,2,1,1,21521.38
2036,583,Female,44,8,0,2,1,1,27431.62
2037,782,Male,34,6,147422.44,1,0,1,42143.61
2038,668,Female,24,7,173962.32,1,0,0,106457.11
2039,621,Male,47,0,0,1,1,1,133831.37
2040,579,Female,64,6,145215.43,1,1,1,164083.72
2041,547,Female,38,5,167539.97,1,0,1,159207.34
2042,840,Female,39,1,94968.97,1,1,0,84487.62
2043,667,Female,27,3,106116.5,2,1,0,3674.71
2044,723,Male,34,5,0,2,0,1,12092.03
2045,487,Male,45,2,0,2,1,0,77475.73
2046,668,Female,31,9,0,2,0,0,41291.73
2047,520,Male,34,8,120018.86,2,1,1,343.38
2048,549,Male,37,2,112541.54,2,0,0,47432.43
2049,567,Female,35,5,166118.45,2,1,0,127827.18
2050,720,Female,45,1,102882.4,2,1,1,35633.15
2051,492,Female,49,8,0,1,1,1,182865.09
2052,712,Female,37,1,106881.5,2,0,0,169386.81
2053,689,Male,26,4,120727.97,1,0,1,149073.88
2054,850,Male,63,8,169832.57,1,0,0,184107.26
2055,747,Male,41,5,0,2,1,1,22750.17
2056,469,Male,38,9,113599.42,1,0,0,11950.29
2057,539,Male,38,6,0,1,1,1,152880.07
2058,743,Male,32,9,0,2,1,0,175252.78
2059,707,Male,47,3,0,2,1,0,174303.29
2060,581,Female,50,4,0,2,1,1,80701.72
2061,737,Male,38,6,146282.79,2,1,0,198516.2
2062,445,Female,38,6,119413.62,2,1,0,175756.36
2063,703,Female,29,3,122084.63,1,0,1,82824.08
2064,588,Female,35,1,103060.63,1,1,0,179866.01
2065,765,Male,44,6,0,2,1,1,159899.97
2066,626,Male,33,8,0,2,1,0,138504.28
2067,545,Male,37,9,110483.86,1,1,1,127394.67
2068,744,Male,31,9,120718.28,1,1,1,58961.49
2069,658,Female,31,2,36566.96,1,1,0,103644.98
2070,629,Male,28,8,108601,1,1,1,119647.7
2071,719,Female,42,4,0,1,1,0,28465.86
2072,686,Female,36,5,0,2,1,1,152979.14
2073,743,Male,36,4,0,2,1,1,190911.02
2074,626,Female,48,2,0,2,1,1,95794.98
2075,661,Male,44,1,141136.62,1,1,0,189742.78
2076,710,Male,45,9,108231.37,1,1,1,188574.08
2077,654,Male,40,6,0,1,0,0,183872.88
2078,569,Female,34,6,144855.34,1,0,0,196555.32
2079,640,Male,63,2,68432.45,2,1,1,112503.24
2080,562,Male,45,6,136855.24,1,1,0,46864
2081,721,Female,55,3,44020.89,1,1,0,65864.4
2082,456,Male,32,9,133060.63,1,1,1,125167.92
2083,811,Male,39,7,0,2,1,1,177519.39
2084,534,Male,24,1,0,1,1,1,169653.32
2085,423,Female,36,5,97665.61,1,1,0,118372.55
2086,594,Male,28,5,185013.02,1,1,0,16481.12
2087,725,Female,32,0,0,2,1,1,138525.19
2088,716,Female,52,7,65971.61,2,1,0,14608
2089,595,Female,41,9,150463.11,2,0,1,81548.38
2090,679,Female,33,1,0,2,0,0,69608.48
2091,667,Male,39,9,0,2,1,0,68873.8
2092,661,Female,37,5,136425.18,1,1,0,81102.81
2093,655,Male,38,3,250898.09,3,0,1,81054
2094,555,Male,55,4,146798.81,1,1,1,74149.77
2095,531,Male,70,1,0,2,0,0,99503.19
2096,611,Female,40,7,128486.91,2,1,0,10109.47
2097,600,Female,38,9,0,2,1,1,58855.85
2098,531,Male,37,1,143407.29,2,0,1,84402.46
2099,601,Female,43,2,0,1,1,0,49713.87
2100,548,Male,57,6,76165.65,1,1,1,133537.53
2101,759,Male,40,4,0,2,1,0,124615.59
2102,678,Female,49,8,0,2,0,1,98090.69
2103,755,Female,33,6,90560.3,2,1,1,42607.69
2104,594,Male,61,3,62391.22,1,1,1,192434.11
2105,768,Male,42,5,0,3,0,0,60686.4
2106,492,Female,31,7,0,2,1,1,49463.44
2107,637,Female,55,1,123378.2,1,1,0,81431.99
2108,646,Female,42,3,99836.47,1,0,1,22909.56
2109,593,Male,74,5,161434.36,2,1,1,65532.17
2110,596,Male,41,5,0,2,0,1,141053.85
2111,722,Female,48,10,138311.76,1,1,1,3472.63
2112,642,Male,25,7,0,2,1,0,102083.78
2113,472,Female,28,4,0,2,1,0,1801.77
2114,738,Male,35,6,101744.84,1,0,0,85185.44
2115,732,Male,33,8,0,1,1,0,119882.7
2116,404,Female,54,4,125456.07,1,1,0,83715.66
2117,701,Male,44,7,0,2,1,0,23425.78
2118,683,Male,31,2,0,2,0,1,77326.78
2119,460,Female,27,7,0,2,1,0,156150.08
2120,690,Male,29,5,0,2,1,0,108577.97
2121,618,Female,54,4,118449.21,1,1,1,133573.29
2122,671,Male,30,2,0,1,0,1,102057.86
2123,765,Female,32,9,178095.55,1,0,0,47247.56
2124,651,Female,25,2,109175.14,2,1,0,114566.47
2125,704,Male,32,7,127785.17,4,0,0,184464.7
2126,544,Female,45,6,0,2,0,1,151401.33
2127,790,Female,40,9,0,2,1,1,70607.1
2128,710,Male,34,9,134260.36,2,1,0,147074.67
2129,743,Male,37,8,69143.91,2,0,1,105780.18
2130,702,Male,34,4,100054.77,1,1,0,109496.45
2131,704,Female,45,6,0,1,1,1,137739.45
2132,614,Male,38,2,116248.88,1,1,0,105140.92
2133,609,Female,43,6,86053.52,2,1,1,113276.46
2134,688,Female,32,6,123157.95,1,1,0,172531.23
2135,713,Male,44,1,63438.91,1,1,0,64375.4
2136,736,Male,57,9,95295.39,1,1,0,28434.44
2137,727,Male,18,4,133550.67,1,1,1,46941.41
2138,850,Female,38,1,106871.81,2,1,0,29333.01
2139,718,Male,45,3,105266.32,2,1,1,193724.51
2140,643,Female,51,2,105229.53,1,1,0,34967.75
2141,653,Male,41,8,102768.42,1,1,0,55663.85
2142,674,Male,18,7,0,2,1,1,55753.12
2143,690,Male,35,6,112689.95,1,1,0,176962.31
2144,819,Male,38,9,122334.26,2,1,1,181507.44
2145,634,Male,34,1,0,2,1,0,61995.57
2146,633,Male,33,4,137847.41,2,1,0,98349.13
2147,850,Male,49,5,122486.47,1,0,1,59748.19
2148,665,Male,33,2,101286.11,1,1,1,159840.51
2149,630,Male,26,7,0,2,1,1,6656.64
2150,836,Male,57,4,101247.06,1,1,0,37141.62
2151,668,Male,38,10,86977.96,1,0,1,37094.75
2152,753,Male,57,7,0,1,1,0,159475.08
2153,745,Female,55,9,110123.59,1,0,1,51548.14
2154,693,Male,36,8,178111.82,1,0,0,58719.63
2155,606,Male,65,10,126306.64,3,0,0,7861.68
2156,660,Female,35,6,100768.77,1,1,0,19199.61
2157,608,Male,42,5,0,2,1,0,178504.29
2158,744,Female,44,3,0,2,1,1,189016.14
2159,731,Female,40,7,118991.79,1,1,1,156048.64
2160,683,Male,72,3,140997.26,1,0,1,52876.41
2161,727,Male,28,5,0,2,0,1,19653.08
2162,561,Male,32,6,166824.59,1,1,0,139451.98
2163,700,Female,34,2,76322.69,1,1,0,128136.29
2164,605,Male,35,6,0,2,1,1,45206.57
2165,767,Male,77,8,149083.7,1,1,1,190146.83
2166,511,Male,33,7,0,2,0,1,158313.87
2167,667,Male,40,9,0,1,1,1,96670.2
2168,787,Male,33,1,126588.81,2,0,1,62163.53
